tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,hashtag,jpg_url,breed,confidence,stage,rating
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10,Willem,1335,5845,None,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Pembroke,0.3679449999999999,pupper,1.2
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets,https://twitter.com/dog_rates/status/772152991789019136/photo/1,10.0,10,None,1097,3704,None,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,Golden Retriever,0.275318,None,1.0
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12.0,10,Jack,714,3665,None,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,Labrador Retriever,0.217821,None,1.2
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10.0,10,Finn,457,2661,None,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Chihuahua,0.803293,None,1.0
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11.0,10,Penny,901,3890,None,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Pembroke,0.54178,None,1.1
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10,Davey,3254,11672,None,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,Papillon,0.53318,None,1.1
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12.0,10,Dakota,2516,8036,None,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,Labrador Retriever,0.833952,None,1.2
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af,https://twitter.com/dog_rates/status/771380798096281600/photo/1,11.0,10,Fizz,4867,10218,None,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,Collie,0.503728,None,1.1
771136648247640064,2016-09-01 00:04:38+00:00,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11.0,10,Dixie,2823,8898,None,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,Golden Retriever,0.297402,None,1.1
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12.0,10,Charlie,1382,6050,None,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,Labrador Retriever,0.568789,None,1.2
771014301343748096,2016-08-31 15:58:28+00:00,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy,https://twitter.com/dog_rates/status/771014301343748096/photo/1,7.0,10,None,1597,6700,None,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,Unpredicted,0.0,None,0.7
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10.0,10,Winston,1158,4795,None,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,Bernese Mountain Dog,0.787812,None,1.0
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11.0,10,Sebastian,1367,5040,None,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,Chow,0.979515,None,1.1
770655142660169732,2016-08-30 16:11:18+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10,https://twitter.com/dog_rates/status/770655142660169732/photo/1,11.0,10,None,1725,7145,None,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,Unpredicted,0.0,None,1.1
770414278348247044,2016-08-30 00:14:12+00:00,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11.0,10,Al,2014,6147,None,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,Golden Retriever,0.0535696,None,1.1
770293558247038976,2016-08-29 16:14:30+00:00,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10.0,10,Jackson,1413,6032,None,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,Italian Greyhound,0.931668,None,1.0
770069151037685760,2016-08-29 01:22:47+00:00,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10.0,10,Carbon,2210,7371,None,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Boston Bull,0.414965,None,1.0
769940425801170949,2016-08-28 16:51:16+00:00,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob,https://twitter.com/dog_rates/status/769940425801170949/photo/1,12.0,10,Klein,9189,30323,None,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,Miniature Pinscher,0.796313,None,1.2
769695466921623552,2016-08-28 00:37:54+00:00,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13.0,10,Titan,1624,6242,None,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,Pug,0.407117,None,1.3
769212283578875904,2016-08-26 16:37:54+00:00,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12.0,10,DonDon,1654,5239,None,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,Golden Retriever,0.166538,None,1.2
768970937022709760,2016-08-26 00:38:52+00:00,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist,https://twitter.com/dog_rates/status/768970937022709760/video/1,12.0,10,Kirby,6258,13854,None,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,Pomeranian,0.182358,None,1.2
768855141948723200,2016-08-25 16:58:45+00:00,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11.0,10,Jesse,858,4065,None,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,Chow,0.7202189999999999,None,1.1
768609597686943744,2016-08-25 00:43:02+00:00,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10.0,10,Lou,1153,3984,None,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,Basenji,0.183283,None,1.0
768596291618299904,2016-08-24 23:50:10+00:00,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,10,Oakley,1235,4902,None,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,Great Pyrenees,0.729745,None,1.2
768473857036525572,2016-08-24 15:43:39+00:00,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,10,Chevy,3283,13228,None,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,Labrador Retriever,0.73917,None,1.1
768193404517830656,2016-08-23 21:09:14+00:00,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8.0,10,Gerald,3400,10559,None,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,Unpredicted,0.0,doggo,0.8
767884188863397888,2016-08-23 00:40:31+00:00,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10,https://twitter.com/dog_rates/status/767884188863397888/photo/1,10.0,10,Tito,1325,4619,None,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,Unpredicted,0.0,None,1.0
767754930266464257,2016-08-22 16:06:54+00:00,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11.0,10,Philbert,5178,15533,None,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,Vizsla,0.307794,None,1.1
767500508068192258,2016-08-21 23:15:55+00:00,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12.0,10,Louie,2255,7282,None,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,Chow,0.483228,None,1.2
767191397493538821,2016-08-21 02:47:37+00:00,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo,https://twitter.com/dog_rates/status/767191397493538821/photo/1,13.0,10,None,3617,11924,None,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,Unpredicted,0.0,doggo,1.3
767122157629476866,2016-08-20 22:12:29+00:00,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10,https://twitter.com/dog_rates/status/767122157629476866/photo/1,13.0,10,Rupert,2753,9890,None,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,Toy Poodle,0.873841,None,1.3
766793450729734144,2016-08-20 00:26:19+00:00,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10.0,10,Rufus,1310,4893,None,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,Beagle,0.451697,None,1.0
766693177336135680,2016-08-19 17:47:52+00:00,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11.0,10,Brudge,769,3897,None,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,Doberman,0.948355,None,1.1
766423258543644672,2016-08-18 23:55:18+00:00,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10,https://twitter.com/dog_rates/status/766423258543644672/photo/1,9.0,10,Shadoe,1520,5825,None,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,Keeshond,0.995823,None,0.9
766313316352462849,2016-08-18 16:38:26+00:00,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12.0,10,Oscar,1812,6577,None,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,Toy Poodle,0.966896,None,1.2
766069199026450432,2016-08-18 00:28:24+00:00,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12.0,10,Juno,813,4098,None,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,Redbone,0.484855,None,1.2
766008592277377025,2016-08-17 20:27:34+00:00,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive,https://twitter.com/dog_rates/status/766008592277377025/photo/1,11.0,10,Angel,480,3650,None,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,Welsh Springer Spaniel,0.7281529999999999,None,1.1
765719909049503744,2016-08-17 01:20:27+00:00,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet,https://twitter.com/dog_rates/status/765719909049503744/photo/1,12.0,10,Brat,2084,7030,None,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,Golden Retriever,0.969518,None,1.2
765669560888528897,2016-08-16 22:00:23+00:00,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution,https://twitter.com/dog_rates/status/765669560888528897/photo/1,12.0,10,Tove,1187,5031,None,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,Beagle,0.993333,None,1.2
765395769549590528,2016-08-16 03:52:26+00:00,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all,https://twitter.com/dog_rates/status/765395769549590528/photo/1,13.0,10,None,3263,25926,None,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,Pembroke,0.509491,None,1.3
765371061932261376,2016-08-16 02:14:15+00:00,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10,https://twitter.com/dog_rates/status/765371061932261376/photo/1,11.0,10,Louie,2089,6857,None,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,Golden Retriever,0.829456,pupper,1.1
765222098633691136,2016-08-15 16:22:20+00:00,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10.0,10,Gromit,3265,11284,None,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,Dalmatian,0.556595,None,1.0
764857477905154048,2016-08-14 16:13:27+00:00,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10,https://twitter.com/dog_rates/status/764857477905154048/photo/1,12.0,10,Aubie,1719,6260,None,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,Bernese Mountain Dog,0.7920590000000001,None,1.2
764259802650378240,2016-08-13 00:38:30+00:00,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10,https://twitter.com/dog_rates/status/764259802650378240/photo/1,10.0,10,Kota,1445,5836,None,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,German Shepherd,0.973677,None,1.0
763837565564780549,2016-08-11 20:40:41+00:00,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10,https://twitter.com/dog_rates/status/763837565564780549/photo/1,11.0,10,Alfie,3983,12177,None,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,Malamute,0.375098,None,1.1
763183847194451968,2016-08-10 01:23:03+00:00,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark,https://twitter.com/dog_rates/status/763183847194451968/photo/1,8.0,10,Clark,1418,5201,None,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,Miniature Poodle,0.354674,None,0.8
763103485927849985,2016-08-09 20:03:43+00:00,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af,https://twitter.com/dog_rates/status/763103485927849985/photo/1,10.0,10,Belle,2217,7151,None,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,Chow,0.0390848,None,1.0
762699858130116608,2016-08-08 17:19:51+00:00,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero,https://twitter.com/dog_rates/status/762699858130116608/photo/1,11.0,10,Leela,3465,11753,None,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,Kelpie,0.519047,None,1.1
762471784394268675,2016-08-08 02:13:34+00:00,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha),https://twitter.com/dog_rates/status/762471784394268675/video/1,12.0,10,Glenn,6164,10882,None,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,Samoyed,0.540276,None,1.2
762464539388485633,2016-08-08 01:44:46+00:00,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well,https://twitter.com/dog_rates/status/762464539388485633/photo/1,12.0,10,Buddy,3993,9973,None,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,Chow,0.999953,None,1.2
762316489655476224,2016-08-07 15:56:28+00:00,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10,https://twitter.com/dog_rates/status/762316489655476224/photo/1,11.0,10,Scout,1072,4640,None,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,Unpredicted,0.0,None,1.1
762035686371364864,2016-08-06 21:20:40+00:00,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af,https://twitter.com/dog_rates/status/762035686371364864/video/1,14.0,10,None,14897,30821,None,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,Unpredicted,0.0,None,1.4
761976711479193600,2016-08-06 17:26:19+00:00,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af,https://twitter.com/dog_rates/status/761976711479193600/photo/1,12.0,10,Shelby,1915,5243,None,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,Labrador Retriever,0.475552,None,1.2
761745352076779520,2016-08-06 02:06:59+00:00,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10,https://twitter.com/dog_rates/status/761745352076779520/photo/1,11.0,10,None,830,4144,None,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,Unpredicted,0.0,None,1.1
761672994376806400,2016-08-05 21:19:27+00:00,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort),https://twitter.com/dog_rates/status/761672994376806400/video/1,10.0,10,None,27903,47807,None,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,Unpredicted,0.0,None,1.0
761599872357261312,2016-08-05 16:28:54+00:00,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl",https://twitter.com/dog_rates/status/761599872357261312/photo/1,11.0,10,Sephie,1144,3997,None,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,Gordon Setter,0.240427,None,1.1
761334018830917632,2016-08-04 22:52:29+00:00,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup,https://twitter.com/dog_rates/status/761334018830917632/photo/1,10.0,10,Bruce,1401,5018,None,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,Norwegian Elkhound,0.8229360000000001,None,1.0
761292947749015552,2016-08-04 20:09:17+00:00,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10,https://twitter.com/dog_rates/status/761292947749015552/photo/1,11.0,10,Bonaparte,1050,4348,None,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,Standard Poodle,0.6608930000000001,None,1.1
761227390836215808,2016-08-04 15:48:47+00:00,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now,https://twitter.com/dog_rates/status/761227390836215808/photo/1,10.0,10,Albert,1510,5169,None,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,French Bulldog,0.280802,None,1.0
761004547850530816,2016-08-04 01:03:17+00:00,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both,https://twitter.com/dog_rates/status/761004547850530816/photo/1,11.0,10,Bo,3352,10992,None,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,Golden Retriever,0.735163,None,1.1
760893934457552897,2016-08-03 17:43:45+00:00,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10,https://twitter.com/dog_rates/status/760893934457552897/photo/1,11.0,10,Wishes,929,3700,None,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,Blenheim Spaniel,0.113992,doggo,1.1
760656994973933572,2016-08-03 02:02:14+00:00,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well,https://twitter.com/dog_rates/status/760656994973933572/photo/1,11.0,10,Rose,1833,6374,None,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,Golden Retriever,0.760546,None,1.1
760641137271070720,2016-08-03 00:59:13+00:00,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af,https://twitter.com/dog_rates/status/760641137271070720/photo/1,12.0,10,Theo,1240,4823,None,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,Unpredicted,0.0,None,1.2
760539183865880579,2016-08-02 18:14:06+00:00,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day,https://twitter.com/dog_rates/status/760539183865880579/photo/1,12.0,10,Atlas,3481,7330,None,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,Samoyed,0.988013,None,1.2
760290219849637889,2016-08-02 01:44:48+00:00,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni),https://twitter.com/dog_rates/status/760290219849637889/video/1,13.0,10,Rocco,11018,25934,None,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,Old English Sheepdog,0.3022,None,1.3
760252756032651264,2016-08-01 23:15:56+00:00,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet,https://twitter.com/dog_rates/status/760252756032651264/photo/1,4.0,10,Fido,836,3814,None,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,Unpredicted,0.0,None,0.4
760190180481531904,2016-08-01 19:07:17+00:00,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10,https://twitter.com/dog_rates/status/760190180481531904/photo/1,10.0,10,Sadie,1724,5524,None,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,Unpredicted,0.0,None,1.0
759923798737051648,2016-08-01 01:28:46+00:00,Twitter for iPhone,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10,https://twitter.com/dog_rates/status/759923798737051648/photo/1,10.0,10,None,5398,14191,None,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,Labrador Retriever,0.324579,None,1.0
759846353224826880,2016-07-31 20:21:02+00:00,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face,https://twitter.com/dog_rates/status/759846353224826880/photo/1,11.0,10,Kirby,1892,6509,None,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,Sussex Spaniel,0.3553949999999999,None,1.1
759793422261743616,2016-07-31 16:50:42+00:00,Twitter for iPhone,"Meet Maggie & Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time",https://twitter.com/dog_rates/status/759793422261743616/photo/1,12.0,10,Maggie,1834,5766,None,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,Golden Retriever,0.985876,"doggo,pupper",1.2
759557299618865152,2016-07-31 01:12:26+00:00,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10,https://twitter.com/dog_rates/status/759557299618865152/photo/1,10.0,10,Emma,1147,4535,None,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,Golden Retriever,0.763333,None,1.0
759447681597108224,2016-07-30 17:56:51+00:00,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11.0,10,Oakley,2373,8228,None,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,Kuvasz,0.223148,None,1.1
759197388317847553,2016-07-30 01:22:17+00:00,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10,https://twitter.com/dog_rates/status/759197388317847553/photo/1,12.0,10,Luna,1868,5901,None,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,Kuvasz,0.5113409999999999,None,1.2
759099523532779520,2016-07-29 18:53:24+00:00,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby,https://twitter.com/dog_rates/status/759099523532779520/photo/1,7.0,10,Toby,3981,14030,None,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,Shetland Sheepdog,0.1290339999999999,None,0.7
759047813560868866,2016-07-29 15:27:55+00:00,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10,https://twitter.com/dog_rates/status/759047813560868866/photo/1,11.0,10,Spencer,1922,6266,None,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,Labrador Retriever,0.778546,None,1.1
758854675097526272,2016-07-29 02:40:28+00:00,Twitter for iPhone,"This is Lilli Bee & Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10",https://twitter.com/dog_rates/status/758854675097526272/photo/1,11.0,10,Lilli,870,3438,None,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,Old English Sheepdog,0.0237914,None,1.1
758828659922702336,2016-07-29 00:57:05+00:00,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af,https://twitter.com/dog_rates/status/758828659922702336/photo/1,13.0,10,None,3690,10845,None,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,Chesapeake Bay Retriever,0.480048,doggo,1.3
758740312047005698,2016-07-28 19:06:01+00:00,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup,https://twitter.com/dog_rates/status/758740312047005698/photo/1,12.0,10,Boston,1555,5561,None,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,Chesapeake Bay Retriever,0.848514,None,1.2
758474966123810816,2016-07-28 01:31:38+00:00,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10,https://twitter.com/dog_rates/status/758474966123810816/photo/1,11.0,10,Brandonald,953,3669,None,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,Pembroke,0.546145,None,1.1
